task_id,task_name,base_index,repeat_index,repeat_total,gpu_id,return_code,elapsed_sec,started_at,dry_run,log_path,command
26,screw_bag_winclip,3,6,10,0,0,299.971,2026-03-18 17:12:53,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0026.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
27,screw_bag_winclip,3,7,10,1,0,322.479,2026-03-18 17:13:53,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0027.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
28,screw_bag_winclip,3,8,10,2,0,304.004,2026-03-18 17:17:30,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0028.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
29,screw_bag_winclip,3,9,10,0,0,428.731,2026-03-18 17:17:52,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0029.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
30,screw_bag_winclip,3,10,10,1,0,319.853,2026-03-18 17:19:15,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0030.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
31,screw_bag_promptad,4,1,10,2,0,166.409,2026-03-18 17:22:34,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0031.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
32,screw_bag_promptad,4,2,10,1,0,286.604,2026-03-18 17:24:35,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0032.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
33,screw_bag_promptad,4,3,10,0,0,249.038,2026-03-18 17:25:01,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0033.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
34,screw_bag_promptad,4,4,10,2,0,181.789,2026-03-18 17:25:21,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0034.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
35,screw_bag_promptad,4,5,10,2,0,275.892,2026-03-18 17:28:23,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0035.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
36,screw_bag_promptad,4,6,10,0,0,191.269,2026-03-18 17:29:10,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0036.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
37,screw_bag_promptad,4,7,10,1,0,285.925,2026-03-18 17:29:22,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0037.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
38,screw_bag_promptad,4,8,10,0,0,285.399,2026-03-18 17:32:22,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0038.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
39,screw_bag_promptad,4,9,10,2,0,281.373,2026-03-18 17:32:58,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0039.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
40,screw_bag_promptad,4,10,10,1,0,292.758,2026-03-18 17:34:08,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0040.log,python train_hybrid.py --data_name screw_bag --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
41,pushpins_winclip,5,1,10,0,0,282.022,2026-03-18 17:37:07,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0041.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
42,pushpins_winclip,5,2,10,2,0,283.705,2026-03-18 17:37:40,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0042.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
43,pushpins_winclip,5,3,10,1,0,306.748,2026-03-18 17:39:00,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0043.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
44,pushpins_winclip,5,4,10,0,0,277.34,2026-03-18 17:41:49,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0044.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
45,pushpins_winclip,5,5,10,2,0,268.119,2026-03-18 17:42:24,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0045.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
46,pushpins_winclip,5,6,10,1,0,335.393,2026-03-18 17:44:07,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0046.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
47,pushpins_winclip,5,7,10,0,0,289.672,2026-03-18 17:46:26,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0047.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
48,pushpins_winclip,5,8,10,2,0,269.058,2026-03-18 17:46:52,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0048.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
49,pushpins_winclip,5,9,10,1,0,296.146,2026-03-18 17:49:43,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0049.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
50,pushpins_winclip,5,10,10,0,0,312.924,2026-03-18 17:51:16,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0050.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
51,pushpins_promptad,6,1,10,2,0,236.152,2026-03-18 17:51:21,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0051.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
52,pushpins_promptad,6,2,10,1,0,141.415,2026-03-18 17:54:39,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0052.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
53,pushpins_promptad,6,3,10,2,0,238.609,2026-03-18 17:55:17,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0053.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
54,pushpins_promptad,6,4,10,0,0,123.643,2026-03-18 17:56:29,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0054.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
55,pushpins_promptad,6,5,10,1,0,238.492,2026-03-18 17:57:00,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0055.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
56,pushpins_promptad,6,6,10,0,0,132.732,2026-03-18 17:58:33,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0056.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
57,pushpins_promptad,6,7,10,2,0,236.838,2026-03-18 17:59:15,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0057.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
58,pushpins_promptad,6,8,10,0,0,237.996,2026-03-18 18:00:45,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0058.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
59,pushpins_promptad,6,9,10,1,0,243.088,2026-03-18 18:00:59,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0059.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
60,pushpins_promptad,6,10,10,2,0,236.935,2026-03-18 18:03:12,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0060.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
61,banana_juice_winclip,7,1,10,0,0,158.45,2026-03-18 18:04:43,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0061.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
62,banana_juice_winclip,7,2,10,1,0,150.074,2026-03-18 18:05:02,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0062.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
63,banana_juice_winclip,7,3,10,2,0,223.151,2026-03-18 18:07:09,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0063.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
64,banana_juice_winclip,7,4,10,0,0,161.673,2026-03-18 18:07:22,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0064.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
65,banana_juice_winclip,7,5,10,1,0,172.916,2026-03-18 18:07:32,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0065.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
66,banana_juice_winclip,7,6,10,0,0,155.479,2026-03-18 18:10:03,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0066.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
67,banana_juice_winclip,7,7,10,1,0,217.175,2026-03-18 18:10:25,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0067.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
68,banana_juice_winclip,7,8,10,2,0,215.913,2026-03-18 18:10:52,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0068.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
69,banana_juice_winclip,7,9,10,0,0,220.44,2026-03-18 18:12:39,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0069.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
70,banana_juice_winclip,7,10,10,1,0,151.58,2026-03-18 18:14:02,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0070.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
71,banana_juice_promptad,8,1,10,2,0,177.159,2026-03-18 18:14:28,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0071.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
72,banana_juice_promptad,8,2,10,0,0,179.374,2026-03-18 18:16:19,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0072.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
73,banana_juice_promptad,8,3,10,1,0,181.352,2026-03-18 18:16:34,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0073.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
74,banana_juice_promptad,8,4,10,2,0,179.972,2026-03-18 18:17:25,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0074.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
75,banana_juice_promptad,8,5,10,0,0,178.629,2026-03-18 18:19:19,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0075.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
